NrHaul;Status;Dist;Mean_Depth;Layer;EEZ;NM12;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7;lat8;lon8;lat9;lon9;lat10;lon10;lat_end;lon_end;geometry;length;Area
25169;V;2;61;4;SWE;No;56,4655555555556;16,7711111111111;56,4322222222222;16,7711111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,4322222222222;16,7711111111111;c(16.7711111111111, 16.7711111111111, 56.4655555555556, 56.4322222222222);3711,66539774917;25
25171;V;2,499285422;63;4;DEN;No;54,6505555555556;15,0677777777778;54,6561111111111;15,1533333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6561111111111;15,1533333333333;c(15.0677777777778, 15.1533333333333, 54.6505555555556, 54.6561111111111);5556,67754589251;25
25173;V;1,707444929;68;4;POL;No;54,6691666666667;15,6183333333333;54,6680555555556;15,6013888888889;54,6669444444444;15,5841666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6669444444444;15,5841666666667;c(15.6183333333333, 15.6013888888889, 15.5841666666667, 54.6691666666667, 54.6680555555556, 54.6669444444444);2218,31663391145;25
25175;V;1,061121475;65;4;POL;No;54,6683333333333;15,6341666666667;54,6983333333333;15,6708333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,6983333333333;15,6708333333333;c(15.6341666666667, 15.6708333333333, 54.6683333333333, 54.6983333333333);4092,08901347324;25
25177;V;3,282133212;66;4;DEN;No;54,7675;15,2841666666667;54,7838888888889;15,2858333333333;54,815;15,3013888888889;54,8175;15,3183333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8175;15,3183333333333;c(15.2841666666667, 15.2858333333333, 15.3013888888889, 15.3183333333333, 54.7675, 54.7838888888889, 54.815, 54.8175);6556,71766647262;25
25179;V;2,360480534;72;4;DEN;No;54,7680555555556;15,6355555555556;54,7983333333333;15,7022222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7983333333333;15,7022222222222;c(15.6355555555556, 15.7022222222222, 54.7680555555556, 54.7983333333333);5455,08694757061;25
25180;V;1,812171894;71;4;DEN;No;54,7847222222222;15,7041666666667;54,7933333333333;15,7541666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,7933333333333;15,7541666666667;c(15.7041666666667, 15.7541666666667, 54.7847222222222, 54.7933333333333);3356,27586491001;25
25181;V;1,704289912;70;4;POL;No;54,8172222222222;15,9013888888889;54,815;15,8677777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,815;15,8677777777778;c(15.9013888888889, 15.8677777777778, 54.8172222222222, 54.815);2174,85442297586;25
25182;V;3,441409717;58;3;DEN;No;54,8841666666667;15,2847222222222;54,8336111111111;15,2508333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8336111111111;15,2508333333333;c(15.2847222222222, 15.2508333333333, 54.8841666666667, 54.8336111111111);6034,02160640511;25
25189;V;1,63201119;75;4;DEN;No;54,8680555555556;15,4191666666667;54,8519444444444;15,4344444444444;54,8508333333333;15,4352777777778;54,865;15,4541666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,865;15,4541666666667;c(15.4191666666667, 15.4344444444444, 15.4352777777778, 15.4541666666667, 54.8680555555556, 54.8519444444444, 54.8508333333333, 54.865);4168,6936289992;25
25190;V;3,182133282;78;4;DEN;No;54,965;15,5208333333333;54,9522222222222;15,5358333333333;54,9519444444445;15,5508333333333;54,9816666666667;15,6041666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9816666666667;15,6041666666667;c(15.5208333333333, 15.5358333333333, 15.5508333333333, 15.6041666666667, 54.965, 54.9522222222222, 54.9519444444445, 54.9816666666667);7433,76649536432;25
25192;V;4,909742499;80;5;DEN;No;54,8483333333333;15,6041666666667;54,8519444444444;15,7375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8519444444444;15,7375;c(15.6041666666667, 15.7375, 54.8483333333333, 54.8519444444444);8573,75101374745;25
25193;V;1,672611578;75;4;DEN;No;54,865;15,6844444444444;54,8358333333333;15,7341666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8358333333333;15,7341666666667;c(15.6844444444444, 15.7341666666667, 54.865, 54.8358333333333);4554,35552815453;25
25195;V;3,182553975;71;4;DEN;No;54,8983333333333;15,8541666666667;54,8677777777778;15,8511111111111;54,8511111111111;15,8541666666667;54,8483333333333;15,8375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,8483333333333;15,8375;c(15.8541666666667, 15.8511111111111, 15.8541666666667, 15.8375, 54.8983333333333, 54.8677777777778, 54.8511111111111, 54.8483333333333);6387,14698523005;25
25197;V;3,286658165;63;4;DEN;No;55,1486111111111;15,2875;55,1177777777778;15,2836111111111;55,1013888888889;15,2675;55,0986111111111;15,2541666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0986111111111;15,2541666666667;c(15.2875, 15.2836111111111, 15.2675, 15.2541666666667, 55.1486111111111, 55.1177777777778, 55.1013888888889, 55.0986111111111);6441,34978311651;25
25205;V;1,594258093;72;4;DEN;No;55,085;15,5502777777778;55,0836111111111;15,5516666666667;55,0688888888889;15,5708333333333;55,0675;15,5686111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0675;15,5686111111111;c(15.5502777777778, 15.5516666666667, 15.5708333333333, 15.5686111111111, 55.085, 55.0836111111111, 55.0688888888889, 55.0675);2433,85989447683;25
25208;V;2,082355936;75;4;POL;No;55,0652777777778;16,1544444444444;55,0686111111111;16,1836111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0686111111111;16,1836111111111;c(16.1544444444444, 16.1836111111111, 55.0652777777778, 55.0686111111111);1899,97670908316;25
25212;V;3,206808219;69;4;POL;No;55,0508333333333;16,3005555555556;55,0508333333333;16,3002777777778;55,0355555555556;16,2683333333333;55,0180555555556;16,2183333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0180555555556;16,2183333333333;c(16.3005555555556, 16.3002777777778, 16.2683333333333, 16.2183333333333, 55.0508333333333, 55.0508333333333, 55.0355555555556, 55.0180555555556);6419,63361543891;25
25214;V;2,500419062;68;4;POL;No;55,0680555555556;16,3836111111111;55,1319444444444;16,3883333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1319444444444;16,3883333333333;c(16.3836111111111, 16.3883333333333, 55.0680555555556, 55.1319444444444);7118,83928274088;25
25219;V;3,452129958;76;4;DEN;No;55,3175;15,0344444444444;55,2675;15,0844444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2675;15,0844444444444;c(15.0344444444444, 15.0844444444444, 55.3175, 55.2675);6408,95829953336;25
25221;V;2,498618664;63;4;DEN;No;55,2186111111111;15,1688888888889;55,1858333333333;15,2016666666667;55,2072222222222;15,2005555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2072222222222;15,2005555555556;c(15.1688888888889, 15.2016666666667, 15.2005555555556, 55.2186111111111, 55.1858333333333, 55.2072222222222);6585,93950155027;25
25222;I;3,924810749;65;4;DEN;No;55,2819444444444;15,2375;55,2677777777778;15,2680555555556;55,2819444444444;15,2855555555556;55,2652777777778;15,3375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2652777777778;15,3375;c(15.2375, 15.2680555555556, 15.2855555555556, 15.3375, 55.2819444444444, 55.2677777777778, 55.2819444444444, 55.2652777777778);8218,79182627795;25
25224;V;3,136101273;70,6;4;DEN;No;55,3152777777778;16,2877777777778;55,3180555555556;16,2852777777778;55,3336111111111;16,2852777777778;55,3652777777778;16,2877777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3652777777778;16,2877777777778;c(16.2877777777778, 16.2852777777778, 16.2852777777778, 16.2877777777778, 55.3152777777778, 55.3180555555556, 55.3336111111111, 55.3652777777778);5608,40864098119;25
25229;V;2,23029468;69;4;POL;No;55,2686111111111;16,8675;55,2691666666667;16,9338888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2691666666667;16,9338888888889;c(16.8675, 16.9338888888889, 55.2686111111111, 55.2691666666667);4220,49328531183;25
25231;V;1,599414618;76;4;POL;No;55,3175;17,2844444444444;55,3172222222222;17,2713888888889;55,3172222222222;17,235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3172222222222;17,235;c(17.2844444444444, 17.2713888888889, 17.235, 55.3175, 55.3172222222222, 55.3172222222222);3139,71526589439;25
25232;V;2,973346391;78;4;POL;No;55,3019444444444;17,3380555555556;55,3486111111111;17,4019444444444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3486111111111;17,4019444444444;c(17.3380555555556, 17.4019444444444, 55.3019444444444, 55.3486111111111);6590,74916875331;25
25235;V;2,499820043;65;4;DEN;No;55,4836111111111;14,7675;55,4841666666667;14,7080555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4841666666667;14,7080555555556;c(14.7675, 14.7080555555556, 55.4836111111111, 55.4841666666667);3758,68657459106;25
25240;V;3,159172402;79;4;DEN;No;55,4683333333333;15,2022222222222;55,4838888888889;15,2347222222222;55,4852777777778;15,2672222222222;55,5002777777778;15,2852777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5002777777778;15,2852777777778;c(15.2022222222222, 15.2347222222222, 15.2672222222222, 15.2852777777778, 55.4683333333333, 55.4838888888889, 55.4852777777778, 55.5002777777778);6770,68916466972;25
25243;V;3,135985036;76;4;SWE;No;55,4986111111111;16,1544444444444;55,4836111111111;16,1508333333333;55,485;16,1516666666667;55,5486111111111;16,1711111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5486111111111;16,1711111111111;c(16.1544444444444, 16.1508333333333, 16.1516666666667, 16.1711111111111, 55.4986111111111, 55.4836111111111, 55.485, 55.5486111111111);9036,61554873164;25
25244;V;1,80358491;72;4;DEN;No;55,3986111111111;16,3172222222222;55,3505555555556;16,3211111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3505555555556;16,3211111111111;c(16.3172222222222, 16.3211111111111, 55.3986111111111, 55.3505555555556);5355,72241625693;25
25246;V;2,40775439;65;4;POL;No;55,3652777777778;16,9544444444444;55,3686111111111;17,0047222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3686111111111;17,0047222222222;c(16.9544444444444, 17.0047222222222, 55.3652777777778, 55.3686111111111);3209,57875667485;25
25247;V;1,762690058;68;4;POL;No;55,3355555555556;17,1516666666667;55,3355555555556;17,1013888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3355555555556;17,1013888888889;c(17.1516666666667, 17.1013888888889, 55.3355555555556, 55.3355555555556);3190,57534337385;25
25248;V;1,895378676;76;4;POL;No;55,3502777777778;17,4519444444444;55,3355555555556;17,4355555555556;55,3347222222222;17,4380555555556;55,3486111111111;17,4213888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3486111111111;17,4213888888889;c(17.4519444444444, 17.4355555555556, 17.4380555555556, 17.4213888888889, 55.3502777777778, 55.3355555555556, 55.3347222222222, 55.3486111111111);3998,09988524785;25
25250;V;2,450007836;62;4;POL;No;55,4152777777778;17,5008333333333;55,3855555555556;17,4380555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,3855555555556;17,4380555555556;c(17.5008333333333, 17.4380555555556, 55.4152777777778, 55.3855555555556);5173,82063338202;25
25252;V;1,943413576;65;4;POL;No;55,4855555555556;17,8047222222222;55,485;17,8011111111111;55,4680555555556;17,8019444444444;55,4819444444444;17,8213888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,4819444444444;17,8213888888889;c(17.8047222222222, 17.8011111111111, 17.8019444444444, 17.8213888888889, 55.4855555555556, 55.485, 55.4680555555556, 55.4819444444444);4099,29064484704;25
25253;V;2,514177246;72;4;POL;No;55,4986111111111;17,8547222222222;55,4986111111111;17,8513888888889;55,5008333333333;17,8713888888889;55,5319444444444;17,8880555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5319444444444;17,8880555555556;c(17.8547222222222, 17.8513888888889, 17.8713888888889, 17.8880555555556, 55.4986111111111, 55.4986111111111, 55.5008333333333, 55.5319444444444);5118,7417609838;25
25268;V;1,87304475;69;4;SWE;No;55,6177777777778;14,8672222222222;55,6338888888889;14,9172222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6338888888889;14,9172222222222;c(14.8672222222222, 14.9172222222222, 55.6177777777778, 55.6338888888889);3624,65853778954;25
25270;V;3,723683463;66;4;DEN;No;55,6508333333333;15,1005555555556;55,6511111111111;15,0677777777778;55,6511111111111;15,0344444444444;55,6652777777778;14,9852777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6652777777778;14,9852777777778;c(15.1005555555556, 15.0677777777778, 15.0344444444444, 14.9852777777778, 55.6508333333333, 55.6511111111111, 55.6511111111111, 55.6652777777778);7635,60042419862;25
25272;V;1,476286931;69;4;DEN;No;55,6525;15,2177777777778;55,6522222222222;15,2341666666667;55,6522222222222;15,2505555555556;55,6522222222222;15,2708333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6522222222222;15,2708333333333;c(15.2177777777778, 15.2341666666667, 15.2505555555556, 15.2708333333333, 55.6525, 55.6522222222222, 55.6522222222222, 55.6522222222222);3340,40745965598;25
25274;V;1,586228425;89;5;DEN;No;55,5175;15,5175;55,5172222222222;15,5525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5172222222222;15,5525;c(15.5175, 15.5525, 55.5175, 55.5172222222222);2211,09905353529;25
25277;V;3,003229491;75;4;DEN;No;55,5677777777778;15,5688888888889;55,5513888888889;15,5691666666667;55,5347222222222;15,5691666666667;55,5177777777778;15,5875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5177777777778;15,5875;c(15.5688888888889, 15.5691666666667, 15.5691666666667, 15.5875, 55.5677777777778, 55.5513888888889, 55.5347222222222, 55.5177777777778);5893,72755602493;25
25280;V;1,721888917;76;4;SWE;No;55,6177777777778;15,8516666666667;55,6016666666667;15,9008333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6016666666667;15,9008333333333;c(15.8516666666667, 15.9008333333333, 55.6177777777778, 55.6016666666667);3580,23315163913;25
25282;V;1,520082101;78;4;SWE;No;55,5336111111111;16,1683333333333;55,5355555555556;16,1686111111111;55,5516666666667;16,1877777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5516666666667;16,1877777777778;c(16.1683333333333, 16.1686111111111, 16.1877777777778, 55.5336111111111, 55.5355555555556, 55.5516666666667);2380,81707987343;25
25283;V;2,945563404;75;4;SWE;No;55,5841666666667;16,1847222222222;55,5677777777778;16,1838888888889;55,5516666666667;16,1691666666667;55,5344444444444;16,1683333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5344444444444;16,1683333333333;c(16.1847222222222, 16.1838888888889, 16.1691666666667, 16.1683333333333, 55.5841666666667, 55.5677777777778, 55.5516666666667, 55.5344444444444);5763,5296250438;25
25286;V;1,767700249;68;4;SWE;No;55,5691666666667;16,4336111111111;55,5844444444444;16,3836111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5844444444444;16,3836111111111;c(16.4336111111111, 16.3836111111111, 55.5691666666667, 55.5844444444444);3583,10537801306;25
25290;V;5,024033825;68;4;POL;No;55,5152777777778;17,8855555555556;55,5011111111111;17,8683333333333;55,5025;17,9841666666667;55,5319444444444;18,005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,5319444444444;18,005;c(17.8855555555556, 17.8683333333333, 17.9841666666667, 18.005, 55.5152777777778, 55.5011111111111, 55.5025, 55.5319444444444);12770,0793242986;25
25297;V;2,498809844;61;4;SWE;No;55,7183333333333;15,3172222222222;55,7502777777778;15,3875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7502777777778;15,3875;c(15.3172222222222, 15.3875, 55.7183333333333, 55.7502777777778);5669,24800317887;25
25298;V;2,900251882;63;4;SWE;No;55,7338888888889;15,5708333333333;55,735;15,6041666666667;55,7355555555556;15,6336111111111;55,7355555555556;15,6541666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7355555555556;15,6541666666667;c(15.5708333333333, 15.6041666666667, 15.6336111111111, 15.6541666666667, 55.7338888888889, 55.735, 55.7355555555556, 55.7355555555556);5239,60179836773;25
25299;V;2,080598517;61;4;SWE;No;55,7986111111111;15,9375;55,7986111111111;15,9852777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7986111111111;15,9852777777778;c(15.9375, 15.9852777777778, 55.7986111111111, 55.7986111111111);2996,47066618462;25
25300;V;2,996092794;67;4;SWE;No;55,7172222222222;16,0175;55,7183333333333;16,0505555555556;55,7188888888889;16,0686111111111;55,7338888888889;16,1008333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7338888888889;16,1008333333333;c(16.0175, 16.0505555555556, 16.0686111111111, 16.1008333333333, 55.7172222222222, 55.7183333333333, 55.7188888888889, 55.7338888888889);5842,03028475341;25
25301;V;3,097962803;68;4;SWE;No;55,6986111111111;16,1544444444444;55,6986111111111;16,1691666666667;55,6686111111111;16,2169444444444;55,6669444444444;16,2191666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,6669444444444;16,2191666666667;c(16.1544444444444, 16.1691666666667, 16.2169444444444, 16.2191666666667, 55.6986111111111, 55.6986111111111, 55.6686111111111, 55.6669444444444);5651,1463182129;25
25302;V;2,386047809;69;4;SWE;No;55,7011111111111;16,1688888888889;55,7019444444445;16,2044444444444;55,7319444444444;16,2025;55,7175;16,2352777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7175;16,2352777777778;c(16.1688888888889, 16.2044444444444, 16.2025, 16.2352777777778, 55.7011111111111, 55.7019444444445, 55.7319444444444, 55.7175);8192,83561114859;25
25303;V;1,825804214;63;4;SWE;No;55,8008333333333;16,2005555555556;55,785;16,2505555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,785;16,2505555555556;c(16.2005555555556, 16.2505555555556, 55.8008333333333, 55.785);3597,77987932952;25
25305;V;3,07530652;61;4;SWE;No;55,7486111111111;16,3377777777778;55,7508333333333;16,3344444444444;55,7675;16,3347222222222;55,7986111111111;16,3377777777778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7986111111111;16,3377777777778;c(16.3377777777778, 16.3344444444444, 16.3347222222222, 16.3377777777778, 55.7486111111111, 55.7508333333333, 55.7675, 55.7986111111111);5648,9337328604;25
25308;V;3,024437045;65;4;POL;No;55,7336111111111;17,9186111111111;55,7486111111111;17,9519444444444;55,735;17,9691666666667;55,7505555555556;18,0008333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,7505555555556;18,0008333333333;c(17.9186111111111, 17.9519444444444, 17.9691666666667, 18.0008333333333, 55.7336111111111, 55.7486111111111, 55.735, 55.7505555555556);7177,26811937562;25
25309;V;2,770408959;61;4;SWE;No;55,8341666666667;17,7011111111111;55,8680555555556;17,6511111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,8680555555556;17,6511111111111;c(17.7011111111111, 17.6511111111111, 55.8341666666667, 55.8680555555556);4903,4455838388;25
25310;V;3,071053435;63;4;SWE;No;55,9355555555556;17,7519444444444;55,9513888888889;17,7672222222222;55,9680555555556;17,7688888888889;55,9852777777778;17,7847222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,9852777777778;17,7847222222222;c(17.7519444444444, 17.7672222222222, 17.7688888888889, 17.7847222222222, 55.9355555555556, 55.9513888888889, 55.9680555555556, 55.9852777777778);6020,70033260504;25
25311;V;1,951461872;64;4;SWE;No;56,0488888888889;17,7213888888889;56,0655555555556;17,7713888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,0655555555556;17,7713888888889;c(17.7213888888889, 17.7713888888889, 56.0488888888889, 56.0655555555556);3625,88915772989;25
25314;V;2,118181128;70;4;SWE;No;56,3655555555556;16,9711111111111;56,3836111111111;16,9513888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,3836111111111;16,9513888888889;c(16.9711111111111, 16.9513888888889, 56.3655555555556, 56.3836111111111);2350,94228448504;25
25315;V;1,918218077;70;4;SWE;No;56,4355555555556;16,9680555555556;56,4683333333333;16,9508333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,4683333333333;16,9508333333333;c(16.9680555555556, 16.9508333333333, 56.4355555555556, 56.4683333333333);3801,1659163811;25
25318;V;2,499261157;75;4;DEN;No;54,9188888888889;15,6844444444444;54,9347222222222;15,6344444444444;54,9394444444444;15,6511111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,9394444444444;15,6511111111111;c(15.6844444444444, 15.6344444444444, 15.6511111111111, 54.9188888888889, 54.9347222222222, 54.9394444444444);4848,74504858063;25
25321;V;2,498072981;78;4;DEN;No;55,0844444444444;15,6041666666667;55,0927777777778;15,6747222222222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0927777777778;15,6747222222222;c(15.6041666666667, 15.6747222222222, 55.0844444444444, 55.0927777777778);4599,71063786172;25
25322;V;3,613082471;87;5;DEN;No;55,0502777777778;15,7016666666667;55,0347222222222;15,6686111111111;55,0191666666667;15,6513888888889;55,0319444444444;15,6180555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,0319444444444;15,6180555555556;c(15.7016666666667, 15.6686111111111, 15.6513888888889, 15.6180555555556, 55.0502777777778, 55.0347222222222, 55.0191666666667, 55.0319444444444);7347,13028457571;25
25326;V;1,987247793;92;5;POL;No;55,1336111111111;16,0516666666667;55,1652777777778;16,0013888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,1652777777778;16,0013888888889;c(16.0516666666667, 16.0013888888889, 55.1336111111111, 55.1652777777778);4764,79562054834;25
25330;V;3,157266907;90,9;5;DEN;No;55,2519444444444;15,9686111111111;55,2352777777778;15,9708333333333;55,2486111111111;15,9511111111111;55,2172222222222;15,9183333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2172222222222;15,9183333333333;c(15.9686111111111, 15.9708333333333, 15.9511111111111, 15.9183333333333, 55.2519444444444, 55.2352777777778, 55.2486111111111, 55.2172222222222);7873,74918011488;25
25331;V;2,915018834;91;5;DEN;No;55,2669444444444;16,0525;55,2672222222222;16,0336111111111;55,2672222222222;16,0180555555556;55,2836111111111;15,9841666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2836111111111;15,9841666666667;c(16.0525, 16.0336111111111, 16.0180555555556, 15.9841666666667, 55.2669444444444, 55.2672222222222, 55.2672222222222, 55.2836111111111);5012,71518662027;25
25333;V;3,476574525;78;4;DEN;No;55,3319444444444;16,1877777777778;55,3008333333333;16,1513888888889;55,2852777777778;16,135;55,2691666666667;16,1005555555556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55,2691666666667;16,1005555555556;c(16.1877777777778, 16.1513888888889, 16.135, 16.1005555555556, 55.3319444444444, 55.3008333333333, 55.2852777777778, 55.2691666666667);9014,05738543823;25
