Status;NrHaul;RectangleAlpha;ICES SD;Latitude1_deg;Latitude1_dec_min;Longitude1_deg;Longitude1_dec_min;Latitude2_deg;Latitude2_dec_min;Longitude2_deg;Longitude2_dec_min;Latitude3_deg;Latitude3_dec_min;Longitude3_deg;Longitude3_dec_min;Latitude4_deg;Latitude4_dec_min;Longitude4_deg;Longitude4_dec_min;Latitude5_deg;Latitude5_dec_min;Longitude5_deg;Longitude5_dec_min;Latitude6_deg;Latitude6_dec_min;Longitude6_deg;Longitude6_dec_min;Latitude7_deg;Latitude7_dec_min;Longitude7_deg;Longitude7_dec_min;Latitude8_deg;Latitude8_dec_min;Longitude8_deg;Longitude8_dec_min;Latitude9_deg;Latitude9_dec_min;Longitude9_deg;Longitude9_dec_min;Latitude10_deg;Latitude10_dec_min;Longitude10_deg;Longitude10_dec_min;0;Mean_Depth;Depth1;Depth2;Depth3;Depth4;Depth5;Depth6;Depth7;Depth8;Depth9;Depth10;Source;EEZ;NM12;Rope;Direction;Distance;0;0;Dist;Layer;Latitude_end_deg;Latitude_end_dec_min;Longitude_end_deg;Longitude_end_dec_min;;
V;26199;41G9;26;56;22,8;19;42,4;56;23,4;19;42,8;56;23,8;19;43,1;56;24,2;19;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;113,5;112;114;113;115;;;;;;;Latvia;LAT;No;1;;1,505739549;;;1,505739549;6;56;24,2;19;43,4;;
V;26200;39H0;26;55;28,4;20;3,4;55;29,5;20;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;77;;;;;;;;;;Atlantniro;RUS;No;1;;1,539212544;;;1,539212544;4;55;29,5;20;5,3;;
V;26205;40H0;26;55;45,5;20;22,2;55;45,8;20;21;55;46,1;20;20,3;55;46,4;20;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;53,5;53;53;54;54;;;;;;;Latvian commercial vessel;LTU;No;1;1;1,68544584;;;1,68544584;3;55;46,4;20;19,7;;
V;26206;40H0;26;55;45,8;20;20;55;45,2;20;19,9;55;44,8;20;20;55;44,2;20;20;;;;;;;;;;;;;;;;;;;;;;;;;;55,5;54;55;56;57;;;;;;;Latvian commercial vessel;LTU;No;1;1;1,606572635;;;1,606572635;3;55;44,2;20;20;;
V;26208;40H0;26;55;38,6;20;14,9;55;39;20;13,3;55;39,1;20;12,7;55;39,3;20;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;72,5;72;72;73;73;;;;;;;Latvian commercial vessel;LTU;No;1;1;1,733697908;;;1,733697908;4;55;39,3;20;12,1;;
V;26209;41G9;26;56;18;19;31,5;56;19,9;19;31,3;56;20,4;19;31,4;56;20,9;19;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;116;124;127;131;133;;;;;;;Latvian commercial vessel;LAT;No;1;1;2,93321657;;;2,93321657;6;56;20,9;19;31,7;;
V;26210;37G9;26;54;27,1;19;10,3;54;27,2;19;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;modified 1168;POL;No;;1;1,805042924;;;1,805042924;4;54;27,2;19;7,2;;
V;26211;38G9;26;54;30,6;19;21;54;30;19;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;;;;;;;;;;;modified 1155;POL;No;;1;1,787537928;;;1,787537928;4;54;30;19;18,1;;
V;26212;40G8;26;55;33,1;18;24,3;55;33,9;18;22,6;55;34,7;18;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;91;94;90;;;;;;;;40/1074/ Rysshålan ;POL;No;;;2,458366087;;;2,458366087;5;55;34,7;18;21;;
V;26214;40H0;26;55;40,6;20;5,3;55;40;20;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;;;;;;;;;;;Poland;LTU;No;2;;1,480475359;;;1,480475359;4;55;40;20;7,7;;
V;26215;40H0;26;55;52;20;5,2;55;51,5;20;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;;;;;;;;Poland;LTU;No;2;;1,595554876;;;1,595554876;4;55;51,5;20;7,9;;
V;26216;37G9;26;54;23,9;19;16,3;54;23,8;19;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;;;;;;;;;;Poland;POL;No;1;;0,533400271;;;0,533400271;2;54;23,8;19;15,4;;
V;26217;37G9;26;54;24,7;19;17,5;54;24,5;19;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;;;;;;;;;;;Poland;POL;No;1;;1,353415389;;;1,353415389;3;54;24,5;19;15,2;;
V;26218;37G9;26;54;30;19;16,4;54;30;19;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;;;Poland;POL;No;1;;1,393687074;;;1,393687074;4;54;30;19;14;;
V;26219;37G8;26;54;23,5;18;58,5;54;23,9;18;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;;;;;;;;Poland;POL;No;1;;0,659203536;;;0,659203536;2;54;23,9;18;57,6;;
V;26220;37G9;26;54;25,1;19;5,1;54;25,2;19;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;Poland;POL;No;1;;0,153434096;;;0,153434096;3;54;25,2;19;4,9;;
V;26221;40G8;26;55;55,2;18;35,21;55;55,05;18;26,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111;110;112;;;;;;;;;Sweden, M15/11 SSV Bananbank;SWE;No;;;4,614266473;;;4,614266473;6;55;55,05;18;26,98;;
V;26224;41G8;26;56;22,01;18;26,8;56;24,69;18;29,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;37;35;31;;;;;;;;Sweden, M25/16 SW Hoburg Bank;SWE;No;;;3,155719115;;;3,155719115;2;56;24,69;18;29,81;;
V;26225;41G8;26;56;18,8;18;23,29;56;21,15;18;26,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;41;42;;;;;;;;;Sweden, M24/12 SW Hoburg Bank;SWE;No;;;3,115610148;;;3,115610148;3;56;21,15;18;26,98;;
V;26256;37G9;26;54;26,8;19;18,6;54;27,6;19;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;Baltica 2008;POL;No;;;;;;1,459629846;4;54;27,6;19;20,7;;
V;26257;38G9;26;54;55,5;19;3;54;55,5;19;4;54;55,5;19;5;54;55,5;19;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;102;100;120;;;;;;;;;Polish;POL;No;;;1,838874272;;;1,838874272;6;54;55,5;19;6,2;;
V;26258;37G9;26;54;26,9;19;18;54;27,3;19;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;;;Baltica 2009;POL;No;1;;;;;1,451536859;4;54;27,3;19;20,4;;
V;26259;41G9;26;56;22;19;52;56;22,4;19;52,1;56;23,4;19;52,8;56;24;19;56;;;;;;;;;;;;;;;;;;;;;;;;;;90;90;92;;;;;;;;;Dana;LAT;No;1;;3,346249377;;;3,346249377;5;56;24;19;56;;
V;26260;41H0;26;56;26;20;5;56;26,1;20;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;85;85;82;83;;;;;;;Poland;LAT;No;2;;1,82729101;;;1,82729101;5;56;26,1;20;1,7;;
V;26261;37G9;26;54;25,5;19;18,5;54;25;19;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;Baltica;POL;No;1;;;;;0,578472769;3;54;25;19;18;;
V;26262;37G9;26;54;26;19;18,5;54;27;19;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;Baltica;POL;No;;;;;;1,76454469;4;54;27;19;21;;
V;26263;37G8;26;54;23,7;18;59,5;54;23,6;19;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;;;;Baltica;POL;No;;;;;;1,517034417;2;54;23,6;19;2,1;;
V;26264;37G9;26;54;25,2;19;2,1;54;25;19;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;;;;;;;;;;;Baltica;POL;No;;;;;;1,468341472;3;54;25;19;4,6;;
V;26265;37G9;26;54;26;19;6;54;26,2;19;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;;;;;;;;;;;Baltica;POL;No;;;;;;1,525396193;3;54;26,2;19;8,6;;
V;26266;38G8;26;54;48,2;18;32,9;54;49,2;18;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;Baltica;POL;No;;;;;;1,525886473;2;54;49,2;18;30,9;;
V;26267;38G8;26;54;54,6;18;36,1;54;55,8;18;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;;;;;;Baltica;POL;No;;;;;;1,547441302;3;54;55,8;18;34,4;;
V;26268;38G8;26;54;59,3;18;31,7;54;57,7;18;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;;;;;;;;;;;Baltica;POL;No;;;;;;2,893201509;4;54;57,7;18;35,9;;
V;26269;38G9;26;54;36,7;19;9,2;54;38,4;19;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;;;;;;;;;;;Baltica;POL;No;;;;;;2,919540728;5;54;38,4;19;13,3;;
V;26270;38G8;26;54;33,1;18;52,2;54;33,9;18;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;Baltica;POL;No;;;;;;1,315089989;4;54;33,9;18;54;;
V;26271;38G8;26;54;59,8;18;30,7;54;58,9;18;32,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;;;Baltica;POL;No;;;;;;1,413610633;4;54;58,9;18;32,6;;
V;26272;39G8;26;55;8,1;18;42,4;55;7,6;18;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;;;;;;;;;;;Baltica;POL;No;;;;;;1,568272479;5;55;7,6;18;45;;
V;26273;39G8;26;55;7,9;18;43,4;55;7,4;18;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;Baltica;POL;No;;;;;;2,118166809;5;55;7,4;18;47;;
V;26274;38G8;26;54;53,8;18;10,2;54;53,9;18;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;;;;Baltica;POL;No;;;;;;1,441076169;2;54;53,9;18;12,7;;
I;26275;41G8;26;56;0,4;18;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;57;55;;;;;;;;;Sweden,M30/ 26 E Norra Midsjobanken;SWE;No;;;2,2;;;;3;;;;;;
V;26276;39G8;26;55;16,2;18;18,1;55;17,6;18;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,441102469;4;55;17,6;18;18,7;;
V;26277;38G8;26;54;59;18;32,3;55;0,1;18;30,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,508749762;4;55;0,1;18;30,5;;
V;26278;38G8;26;54;59;18;46,2;54;59,7;18;43,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,493752523;5;54;59,7;18;43,9;;
V;26279;38G8;26;54;32,8;18;56,6;54;32,2;18;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,569491317;4;54;32,2;18;54,1;;
V;26280;38G8;26;54;29,6;18;53,4;54;30,9;18;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,380497797;4;54;30,9;18;52,6;;
V;26281;37G9;26;54;26,3;19;4;54;26,2;19;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,39939514;3;54;26,2;19;6,4;;
V;26282;37G9;26;54;25,3;19;3,9;54;25,2;19;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;;;;;;Baltica Q111;POL;No;;;;;;1,399961547;3;54;25,2;19;1,5;;
V;26283;37G9;26;54;29,9;19;15,2;54;30,2;19;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;;;;;;;;;;;bal;POL;No;;;;;;1,539313676;4;54;30,2;19;17,8;;
V;26285;38G9;26;54;34,6;19;19,4;54;34,3;19;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;;;Baltica;POL;No;;;;;;1,707541256;5;54;34,3;19;22,3;;
V;26286;40G8;26;55;37,6;18;32,2;55;38;18;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;;;;;;;;;;;Baltica;POL;No;;;;;;0,835824385;5;55;38;18;33,5;;
V;26287;38G9;26;54;36,7;19;2,1;54;35,8;19;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;;;;;;;Baltica;POL;No;;;;;;1,377321118;5;54;35,8;19;0,3;;
V;26288;38G9;26;54;36,5;19;8,7;54;37,1;19;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83;;;;;;;;;;;Baltica;POL;No;;;;;;1,055713299;5;54;37,1;19;10,2;;
V;26289;37G9;26;54;26,1;19;6,4;54;26,1;19;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;50;57;;;;;;;;;Baltica;POL;No;;;;;;1,570390622;3;54;26,1;19;9,1;;
V;26290;39G8;26;55;36,1;18;58,6;55;34,7;18;59,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;86;87;;;;;;;;;DANA;POL;No;;;;;;5,429582534;5;55;34,7;18;59,2;;
V;26291;38G9;26;54;49,8;19;20,4;54;51,3;19;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;100;120;;;;;;;;;Russia;RUS;No;1;;2,512530032;;;1,67641365;6;54;51,3;19;19,1;;
I;26292;41G9;26;56;4;19;42,5;56;4;19;34,8;56;4;19;44,1;56;5;19;45,05;;;;;;;;;;;;;;;;;;;;;;;;;;54,5;54;54;55;55;;;;;;;Ivo;LAT;No;;;;;;;3;56;5;19;45,05;;
V;27001;43G6;27;57;23,06;16;53,08;57;21,05;16;54,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;44;44;;;;;;;;;Argos;SWE;No;;;2,076945371;;;2,076945371;4;57;21,05;16;54,05;;
V;27003;43G7;27;57;24,8;17;1,5;57;27,1;16;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;58;56;;;;;;;;;49/1080/ 5 N Byxelkrok (SW-draget);SWE;No;1;;2,562779259;;;2,562779259;3;57;27,1;16;59,4;;
V;27004;42G6;27;56;31,6;16;55;56;34;16;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;73;72;74;;;;;;;;57/1090/ 8 SE Bläsinge;SWE;No;1;;2,40063301;;;2,40063301;5;56;34;16;54,9;;
V;27005;42G7;27;56;57,6;17;10,8;56;55,4;17;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;75;74;77;;;;;;;;83/1089/ 10 E Kårehamn;SWE;No;1;;2,216842467;;;2,216842467;5;56;55,4;17;10,3;;
V;27007;43G7;27;56;59,35;17;56,63;57;0,88;17;57,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;68;70;66;;;;;;;;Argos;SWE;No;;;1,575471922;;;1,575471922;4;57;0,88;17;57,32;;
V;27009;43G7;27;57;4;17;54;57;6,02;17;54,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79;76;74;78;;;;;;;;Argos;SWE;No;1;;2,041991329;;;2,041991329;4;57;6,02;17;54,55;;
V;27010;43G7;27;57;5,8;17;17,2;57;7,9;17;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;73;72;74;;;;;;;;54/ 1085/ 7 ESE Högby fyr;SWE;No;1;;2,102805867;;;2,102805867;5;57;7,9;17;17,4;;
I;27011;43G7;27;57;27,5;17;32,8;57;29,6;17;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;72;79;77;;;;;;;;51/1082/ 5 SSE Knolls grund;SWE;No;1;;2,213263111;;;2,213263111;5;57;29,6;17;34,1;;
V;27012;43G7;27;57;30;17;2;57;28,02;17;4,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;76;65;76;;;;;;;;Argos;SWE;No;1;;2,265992069;;;2,265992069;5;57;28,02;17;4,05;;
V;27013;43G7;27;57;2,4;17;52,4;57;4,2;17;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;86;87;84;;;;;;;;76/1086/ 11,5 NW Hoburg;SWE;No;1;;1,807378753;;;1,807378753;5;57;4,2;17;52,1;;
V;27014;44G7;27;57;37;17;6,05;57;39,15;17;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;84;84;90;;;;;;;;Argos;SWE;No;;;2,209326654;;;2,209326654;5;57;39,15;17;5,1;;
V;27015;44G8;27;57;49;18;7;57;51,15;18;7,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;97,5;89;106;;;;;;;;Argos;SWE;No;;;2,150006591;;;2,150006591;5;57;51,15;18;7,01;;
V;27016;43G7;27;57;20,1;17;52,9;57;21,95;17;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;107,5;104;111;;;;;;;;53/1084/ 4 NW St Karlsö;SWE;No;1;;2,064863871;;;2,064863871;5;57;21,95;17;54,6;;
V;27017;43G7;27;57;30;17;43;57;28,03;17;44,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87;108;110;;;;;;;;;Argos;SWE;No;1;;2,043442787;;;2,043442787;5;57;28,03;17;44,01;;
V;27018;44G8;27;57;44,5;18;10,05;57;46,6;18;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96;101;98;104;;;;;;;;46/1077/ 6 NW Visby;SWE;No;;;2,100169398;;;2,100169398;5;57;46,6;18;10,1;;
V;27019;44G8;27;57;42,8;18;16,2;57;44,2;18;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;103;100;105;;;;;;;;47/1076/ 6 N Visby;SWE;No;1;;1,640107957;;;1,640107957;5;57;44,2;18;17,8;;
V;27020;43G6;27;57;21,9;16;55,1;57;23;16;53,35;57;23,6;16;53,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;45;44;44;;;;;;;;48/1079/ 4 NW Byxelkrok (Specialen);SWE;No;;;2,064154781;;;2,064154781;3;57;23,6;16;53,6;;
V;27021;42G6;27;56;32,3;16;50,1;56;34,1;16;51,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;63;62;64;;;;;;;;H5// 6 SE Bläsinge;SWE;No;1;;1,882492463;;;1,882492463;5;56;34,1;16;51,1;;
V;27022;42G6;27;56;42,2;16;59,1;56;43,9;16;59,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;69;66;;;;;;;;;H6// 9 SE Kapelludden;SWE;No;1;;1,742860122;;;1,742860122;4;56;43,9;16;59,8;;
V;27023;43G7;27;57;2,8;17;55,2;57;5,8;17;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;76;74;78;;;;;;;;55/1087/ 9 NW Hoburg;SWE;No;;;3,031355021;;;3,031355021;5;57;5,8;17;54,4;;
V;27024;43G7;27;57;1,9;17;57,5;56;59,1;17;56,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;67;68;65;;;;;;;;56/1088/ 8 NW Hoburg;SWE;No;;;2,825824544;;;2,825824544;5;56;59,1;17;56,8;;
V;27025;43G7;27;57;26,9;17;6,3;57;28,02;17;5,2;57;28,3;17;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;63;67;68;;;;;;;;50/1081/ 3 SW Ölands norra grund;SWE;No;;;1,735843235;;;1,735843235;4;57;28,3;17;4,5;;
V;27026;43G7;27;57;29;17;43,6;57;27,6;17;44,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;108;112;105;;;;;;;;52/1083/ 10 SE Knolls grund;SWE;No;;;1,432017468;;;1,432017468;5;57;27,6;17;44,16;;
V;27027;44G8;27;57;45,8;18;7,2;57;48;18;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;104;106;102;;;;;;;;45/1076/ 10 NW Visby;SWE;No;;;2,200000001;;;2,200000001;5;57;48;18;7,2;;
V;27028;42G6;27;56;39,45;16;58,76;56;40,71;16;59,49;56;42,03;17;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;68;67;66;;;;;;;;Sweden, M26/10 SSE Kappelbudden;SWE;No;;;2,691168587;;;2,691168587;4;56;42,03;17;0,15;;
V;27029;43G7;27;57;18,13;17;24,98;57;19,71;17;25,17;57;21,3;17;25,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;71;74;71;;;;;;;;Sweden, M27/11 ESE Ölands norra udde;SWE;No;;;3,174646016;;;3,174646016;4;57;21,3;17;25,29;;
V;27030;43G7;27;57;13,66;17;23,23;57;15,9;17;24,59;57;17,64;17;24,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;77;75;76;;;;;;;;Sweden, M28/11 E Böda;SWE;No;;;4,106329494;;;4,106329494;4;57;17,64;17;24,91;;
V;27031;43G7;27;57;1,265;17;7,966;57;2,73;17;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;53;;;;;;;;;;Sweden;SWE;No;;;;;;;3;57;2,73;17;8,7;;
V;28001;42H0;28;56;40,4;20;44,8;56;39,7;20;44,9;56;39,3;20;44,9;56;39;20;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;41;42;42;40;39;;;;;;;Latvia From sea map;LAT;No;2;;1,40215345;;;1,40215345;3;56;39;20;44,9;;
V;28002;42H0;28;56;36,5;20;41,3;56;36,9;20;41,9;56;37,2;20;42,6;56;37,6;20;43,2;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;;;;;;;;;Latvia From sea map;LAT;No;1;;1,525491402;;;1,525491402;3;56;37,6;20;43,2;;
V;28005;43H1;28;57;12,4;21;6,5;57;11,4;21;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,069486973;;;1,069486973;3;57;11,4;21;5,8;;
V;28006;43H0;28;57;20,8;20;52,5;57;20,5;20;53,3;57;20,2;20;54,1;57;19,8;20;54,7;;;;;;;;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;Latvia;LAT;No;1;;1,566076632;;;1,566076632;4;57;19,8;20;54,7;;
V;28007;43H1;28;57;20,6;21;18,9;57;21,6;21;19,1;57;22,5;21;19,3;57;23,5;21;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;52;;;;;;;;;;;Latvia From sea map;LAT;No;1;;2,918036878;;;2,918036878;3;57;23,5;21;19,5;;
V;28009;43H1;28;57;24,2;21;20,7;57;24,6;21;21,2;57;24,9;21;21,7;57;25,4;21;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,511529885;;;1,511529885;2;57;25,4;21;22,4;;
V;28011;42H0;28;56;37,8;20;38;56;38,5;20;39;56;39,3;20;40;56;40;20;41;;;;;;;;;;;;;;;;;;;;;;;;;;51;;;;;;;;;;;Latvia From sea map;LAT;No;1;;2,750870644;;;2,750870644;3;56;40;20;41;;
V;28013;42H0;28;56;39;20;40,2;56;39,3;20;40,9;56;39,7;20;41,7;56;40;20;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;51;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,570182009;;;1,570182009;3;56;40;20;42,4;;
V;28016;43G8;28;57;10;18;51;57;9,1;18;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;53;41;;;;;;;;;S;SWE;No;1;;1,859266767;;;1,859266767;3;57;9,1;18;48;;
V;28017;43H0;28;57;13,5;20;44,8;57;12,7;20;45,1;57;11,8;20;45,3;57;11;20;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;53;;;;;;;;;;;Latvia From sea map;LAT;No;;;2,539167993;;;2,539167993;3;57;11;20;45,6;;
V;28020;43H1;28;57;18,5;20;56,3;57;17,7;20;57,5;57;16,8;20;58,8;57;16;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;;;;;;Latvia From sea map;LAT;No;;;3,201416663;;;3,201416663;3;57;16;21;0;;
V;28021;43H1;28;57;14,2;21;6,1;57;14,1;21;6,9;57;13,9;21;7,9;57;13,8;21;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;56;;;;;;;;;;;Latvia Comercial vessel;LAT;No;1;;1,518623702;;;1,518623702;3;57;13,8;21;8,8;;
V;28022;43H1;28;57;16;21;1;57;16,8;21;2,7;57;17,7;21;4,5;57;18,5;21;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;62;;;;;;;;;;;Latvia From sea map;LAT;No;2;;3,761672353;;;3,761672353;4;57;18,5;21;6,2;;
V;28023;43H1;28;57;25,7;21;16,6;57;26,3;21;17,2;57;26,6;21;16,8;57;27;21;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;Latvia Comercial vessel;LAT;No;2;;1,5048756;;;1,5048756;4;57;27;21;16,4;;
V;28024;43H1;28;57;28;21;1,6;57;28;21;3,7;57;28,1;21;5,7;57;28,1;21;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;;;;;;;;Latvia From sea map;LAT;No;;;3,338861826;;;3,338861826;4;57;28,1;21;7,8;;
V;28027;44G9;28;57;52;19;24;57;54,1;19;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;43;47;;;;;;;;;S;SWE;No;1;;2,100672828;;;2,100672828;3;57;54,1;19;24,1;;
V;28029;44H1;28;57;54,8;21;30,5;57;54,4;21;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;60;55;;;;;;;;;Estonia;EST;No;2;;1,643181613;;;1,643181613;3;57;54,4;21;33,5;;
V;28030;44H1;28;57;54,7;21;34,7;57;54,1;21;34,8;57;53,7;21;34,8;57;53,3;21;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;50;52;50;49;48;;;;;;;Estonia;EST;No;1;;1,402347739;;;1,402347739;3;57;53,3;21;34,8;;
V;28031;42H0;28;56;33,8;20;25,5;56;35;20;26,3;56;36,2;20;27,2;56;37,4;20;28;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;;;Latvia From sea map;LAT;No;2;;3,854849235;;;3,854849235;4;56;37,4;20;28;;
V;28032;42H0;28;56;35,2;20;30;56;35,8;20;31;56;36,2;20;31,6;56;36,7;20;32;;;;;;;;;;;;;;;;;;;;;;;;;;69;70;68;;;;;;;;;Latvia From sea map;LAT;No;1;;1,879407202;;;1,879407202;4;56;36,7;20;32;;
V;28033;42H0;28;56;35,4;20;22,5;56;36,2;20;23,3;56;37;20;24,2;56;37,8;20;25;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;;;;;;;Latvia From sea map;LAT;No;;;2,767208697;;;2,767208697;4;56;37,8;20;25;;
